ID,Node1,Node2,X,Y,Z
35441,14680,14751,,,
35442,14681,14866,,,
35443,14681,14867,,,
35444,14682,17249,,,
35445,14682,17726,,,
35446,14682,17447,,,
35447,14682,15018,,,
35448,14683,17500,,,
35449,14683,18756,,,
35450,14683,17979,,,
35451,14684,14698,,,
35452,14684,14730,,,
35453,14684,14733,,,
35454,14684,14792,,,
35455,14685,22341,,,
35456,14685,22328,,,
35457,14685,18119,,,
35458,14686,15911,,,
35459,14686,15607,,,
35460,14686,15520,,,
35461,14686,15335,,,
35462,14687,14814,,,
35463,14687,14758,,,
35464,14688,14796,,,
35465,14688,14873,,,
35466,14688,14884,,,
35467,14688,14869,,,
35468,14689,17639,,,
35469,14689,17725,,,
35470,14689,15078,,,
35471,14690,14929,,,
35472,14690,14752,,,
35473,14690,14896,,,
35474,14691,17959,,,
35475,14691,14792,,,
35476,14692,17262,,,
35477,14692,22307,,,
35478,14692,21699,,,
35479,14693,16086,,,
35480,14693,17530,,,
35481,14693,18013,,,
35482,14694,17748,,,
35483,14694,17467,,,
35484,14694,17887,,,
35485,14694,18003,,,
35486,14695,17833,,,
35487,14695,16668,,,
35488,14695,18013,,,
35489,14696,17734,,,
35490,14696,18753,,,
35491,14696,18717,,,
35492,14697,18272,,,
35493,14697,18214,,,
35494,14698,14733,,,
35495,14698,17957,,,
35496,14699,14723,,,
35497,14700,14721,,,
35498,14702,17452,,,
35499,14702,16052,,,
35500,14702,18002,,,
35501,14703,22261,,,
35502,14703,22259,,,
35503,14703,22344,,,
35504,14703,22354,,,
35505,14704,14861,,,
35506,14704,14891,,,
35507,14705,17278,,,
35508,14705,18016,,,
35509,14705,17859,,,
35510,14705,17982,,,
35511,14706,14763,,,
35512,14706,14757,,,
35513,14707,18019,,,
35514,14707,22249,,,
35515,14707,22222,,,
35516,14707,22139,,,
35517,14708,14845,,,
35518,14708,14894,,,
35519,14709,18030,,,
35520,14709,18077,,,
35521,14709,18095,,,
35522,14710,18028,,,
35523,14710,-1,-0.025438,0.0302108,-0.99922
35524,14710,18035,,,
35525,14711,21618,,,
35526,14711,22125,,,
35527,14711,22251,,,
35528,14712,22259,,,
35529,14712,22291,,,
35530,14712,22146,,,
35531,14712,22229,,,
35532,14713,14714,,,
35533,14713,16052,,,
35534,14713,17240,,,
35535,14713,18020,,,
35536,14714,16191,,,
35537,14714,22254,,,
35538,14715,17338,,,
35539,14715,17988,,,
35540,14716,17338,,,
35541,14716,18012,,,
35542,14717,21619,,,
35543,14717,20801,,,
35544,14717,21340,,,
35545,14719,14744,,,
35546,14719,14742,,,
35547,14719,16274,,,
35548,14720,14780,,,
35549,14720,14741,,,
35550,14721,14735,,,
35551,14721,14749,,,
35552,14722,14746,,,
35553,14722,14757,,,
35554,14722,17942,,,
35555,14723,14773,,,
35556,14723,14776,,,
35557,14724,22151,,,
35558,14724,22149,,,
35559,14724,22410,,,
35560,14725,22284,,,
35561,14725,22218,,,
35562,14726,20054,,,
35563,14726,17892,,,
35564,14727,17513,,,
35565,14727,17708,,,
35566,14728,22345,,,
35567,14729,17911,,,
35568,14729,17782,,,
35569,14730,22129,,,
35570,14730,14738,,,
35571,14730,14793,,,
35572,14731,18052,,,
35573,14731,18042,,,
35574,14731,18051,,,
35575,14732,22265,,,
35576,14732,18081,,,
35577,14732,22147,,,
35578,14733,22115,,,
35579,14734,14747,,,
35580,14734,14735,,,
35581,14734,22025,,,
35582,14735,14748,,,
35583,14736,14750,,,
35584,14736,14781,,,
35585,14737,14745,,,
35586,14737,14738,,,
35587,14737,14739,,,
35588,14737,22220,,,
35589,14738,14746,,,
35590,14738,14784,,,
35591,14739,14751,,,
35592,14739,14749,,,
35593,14740,18282,,,
35594,14742,14743,,,
35595,14742,14747,,,
35596,14743,14745,,,
35597,14743,14748,,,
35598,14743,22229,,,
35599,14744,14746,,,
35600,14744,14745,,,
35601,14744,22153,,,
35602,14745,18005,,,
35603,14746,21989,,,
35604,14747,14748,,,
35605,14749,14750,,,
35606,14750,14865,,,
35607,14751,14878,,,
35608,14751,14841,,,
35609,14752,17746,,,
35610,14753,14796,,,
35611,14753,14815,,,
35612,14753,14829,,,
35613,14754,14790,,,
35614,14755,14756,,,
35615,14756,14776,,,
35616,14756,14768,,,
35617,14757,14764,,,
35618,14758,14823,,,
35619,14759,14804,,,
35620,14760,17821,,,
35621,14761,14795,,,
35622,14762,14893,,,
35623,14762,14897,,,
35624,14763,14795,,,
35625,14763,14781,,,
35626,14764,17941,,,
35627,14766,15879,,,
35628,14766,14770,,,
35629,14767,17866,,,
35630,14767,14806,,,
35631,14767,16234,,,
35632,14767,14768,,,
35633,14768,14806,,,
35634,14769,14770,,,
35635,14769,14806,,,
35636,14771,14885,,,
35637,14771,14909,,,
35638,14772,14814,,,
35639,14772,14778,,,
35640,14773,14779,,,
35641,14773,14818,,,
35642,14773,14816,,,
35643,14774,14843,,,
35644,14775,15386,,,
35645,14775,15514,,,
35646,14775,15512,,,
35647,14775,15318,,,
35648,14776,14779,,,
35649,14777,14805,,,
35650,14777,14795,,,
35651,14778,14780,,,
35652,14781,14870,,,
35653,14781,14794,,,
35654,14782,16096,,,
35655,14782,15326,,,
35656,14782,15764,,,
35657,14783,17921,,,
35658,14783,17917,,,
35659,14783,17911,,,
35660,14784,14880,,,
35661,14784,14793,,,
35662,14785,17664,,,
35663,14785,14889,,,
35664,14785,17933,,,
35665,14785,17902,,,
35666,14786,16062,,,
35667,14786,17780,,,
35668,14786,17825,,,
35669,14786,14802,,,
35670,14787,16355,,,
35671,14787,16177,,,
35672,14787,16345,,,
35673,14789,14892,,,
35674,14789,14876,,,
35675,14791,17447,,,
35676,14791,17665,,,
35677,14791,17381,,,
35678,14791,17646,,,
35679,14792,14793,,,
35680,14792,14881,,,
35681,14794,14795,,,
35682,14796,14884,,,
35683,14796,14906,,,
35684,14797,17838,,,
35685,14797,17816,,,
35686,14797,17001,,,
35687,14799,14874,,,
35688,14799,14912,,,
35689,14799,14894,,,
35690,14799,14845,,,
35691,14800,-1,0.479641,-0.307356,-0.821874
35692,14801,17662,,,
35693,14801,14811,,,
35694,14801,17732,,,
35695,14801,17666,,,
35696,14802,17804,,,
35697,14802,17816,,,
35698,14803,20015,,,
35699,14803,19818,,,
35700,14803,20018,,,
35701,14804,14808,,,
35702,14804,14805,,,
35703,14804,14886,,,
35704,14805,14809,,,
35705,14807,17860,,,
35706,14807,17804,,,
35707,14807,17828,,,
35708,14808,14809,,,
35709,14810,17732,,,
35710,14810,17744,,,
35711,14810,17783,,,
35712,14810,14903,,,
35713,14811,18011,,,
35714,14812,14813,,,
35715,14813,14828,,,
35716,14814,14818,,,
35717,14815,14888,,,
35718,14815,17991,,,
35719,14816,14818,,,
35720,14817,14845,,,
35721,14817,14910,,,
35722,14819,14847,,,
35723,14819,15950,,,
35724,14820,14830,,,
35725,14821,14856,,,
35726,14821,14944,,,
35727,14822,14959,,,
35728,14823,14824,,,
35729,14825,15884,,,
35730,14826,17604,,,
35731,14826,17629,,,
35732,14826,17641,,,
35733,14826,17632,,,
35734,14827,16045,,,
35735,14827,14835,,,
35736,14827,16070,,,
35737,14827,15012,,,
35738,14828,14960,,,
35739,14829,14849,,,
35740,14830,15949,,,
35741,14831,17746,,,
35742,14831,17735,,,
35743,14832,17654,,,
35744,14832,16065,,,
35745,14833,15374,,,
35746,14833,15373,,,
35747,14833,15370,,,
35748,14834,16266,,,
35749,14834,15720,,,
35750,14835,15960,,,
35751,14835,16032,,,
35752,14835,15298,,,
35753,14836,15228,,,
35754,14837,16013,,,
35755,14837,14839,,,
35756,14838,14964,,,
35757,14838,14877,,,
35758,14838,14864,,,
35759,14839,14842,,,
35760,14840,14873,,,
35761,14840,14869,,,
35762,14841,14865,,,
35763,14841,14878,,,
35764,14841,14844,,,
35765,14842,15956,,,
35766,14842,14843,,,
35767,14844,14901,,,
35768,14844,14854,,,
35769,14846,15108,,,
35770,14846,15087,,,
35771,14847,14925,,,
35772,14848,14888,,,
35773,14849,14908,,,
35774,14849,14907,,,
35775,14851,14873,,,
35776,14851,14908,,,
35777,14851,14894,,,
35778,14851,14886,,,
35779,14852,14959,,,
35780,14852,14961,,,
35781,14855,16028,,,
35782,14855,17802,,,
35783,14855,17806,,,
35784,14856,14931,,,
35785,14856,14995,,,
35786,14857,14860,,,
35787,14858,14952,,,
35788,14858,14863,,,
35789,14858,14948,,,
35790,14859,14965,,,
35791,14860,14871,,,
35792,14862,-1,0.777154,-0.408179,-0.47898
35793,14864,14920,,,
35794,14864,14871,,,
35795,14865,14870,,,
35796,14866,14895,,,
35797,14867,14871,,,
35798,14868,14897,,,
35799,14868,14896,,,
35800,14870,14880,,,
35801,14872,16071,,,
35802,14872,17576,,,
35803,14872,15003,,,
35804,14873,14875,,,
35805,14874,14913,,,
35806,14874,14909,,,
35807,14875,17798,,,
35808,14877,14963,,,
35809,14878,14880,,,
35810,14878,14879,,,
35811,14879,14881,,,
35812,14879,14902,,,
35813,14880,14881,,,
35814,14882,17722,,,
35815,14882,17673,,,
35816,14882,17672,,,
35817,14882,17704,,,
35818,14883,15745,,,
35819,14883,16179,,,
35820,14883,15505,,,
35821,14883,14998,,,
35822,14884,14904,,,
35823,14885,14886,,,
35824,14885,14908,,,
35825,14887,14911,,,
35826,14888,14911,,,
35827,14888,14893,,,
35828,14889,17884,,,
35829,14889,17573,,,
35830,14889,17514,,,
35831,14890,17772,,,
35832,14890,17731,,,
35833,14890,17726,,,
35834,14890,17660,,,
35835,14891,-1,0.44497,-0.312762,-0.839155
35836,14892,14942,,,
35837,14892,14963,,,
35838,14896,14897,,,
35839,14896,14957,,,
35840,14898,-1,0.713367,0.272986,-0.645434
35841,14898,17730,,,
35842,14898,-1,0.712458,0.269659,-0.647833
35843,14898,15055,,,
35844,14899,14901,,,
35845,14899,14900,,,
35846,14899,18009,,,
35847,14900,14902,,,
35848,14900,17995,,,
35849,14901,14902,,,
35850,14902,14906,,,
35851,14903,17732,,,
35852,14903,14904,,,
35853,14904,14905,,,
35854,14904,17785,,,
35855,14905,14906,,,
35856,14905,17666,,,
35857,14905,17960,,,
35858,14907,14914,,,
35859,14907,14909,,,
35860,14908,14909,,,
35861,14910,14912,,,
35862,14911,14912,,,
35863,14912,14913,,,
35864,14913,14914,,,
35865,14913,14915,,,
35866,14914,14915,,,
35867,14916,14972,,,
35868,14916,14956,,,
35869,14916,14936,,,
35870,14917,14928,,,
35871,14918,14928,,,
35872,14918,14932,,,
35873,14919,15076,,,
35874,14919,17646,,,
35875,14919,17652,,,
35876,14919,17647,,,
35877,14920,14921,,,
35878,14920,14964,,,
35879,14921,-1,0.721057,-0.281225,-0.633237
35880,14922,14958,,,
35881,14922,14950,,,
35882,14924,15007,,,
35883,14924,15053,,,
35884,14925,14955,,,
35885,14925,14959,,,
35886,14926,14971,,,
35887,14926,14948,,,
35888,14926,14945,,,
35889,14927,15369,,,
35890,14927,15188,,,
35891,14927,14996,,,
35892,14927,15282,,,
35893,14928,14930,,,
35894,14928,14946,,,
35895,14929,14957,,,
35896,14930,14932,,,
35897,14930,14944,,,
35898,14931,14947,,,
35899,14931,14938,,,
35900,14932,14938,,,
35901,14932,14939,,,
35902,14933,14951,,,
35903,14934,14967,,,
35904,14934,14943,,,
35905,14934,14935,,,
35906,14935,14943,,,
35907,14936,14972,,,
35908,14937,14947,,,
35909,14937,14984,,,
35910,14937,14965,,,
35911,14938,14944,,,
35912,14940,14974,,,
35913,14940,-1,0.918407,-0.152692,-0.364984
35914,14941,17853,,,
35915,14941,17945,,,
35916,14941,17834,,,
35917,14941,16145,,,
35918,14942,14943,,,
35919,14945,14946,,,
35920,14946,14948,,,
35921,14947,15193,,,
35922,14948,14949,,,
35923,14949,14971,,,
35924,14952,14970,,,
35925,14953,14962,,,
35926,14953,14955,,,
35927,14954,15320,,,
35928,14954,16100,,,
35929,14954,14991,,,
35930,14954,15381,,,
35931,14956,14959,,,
35932,14960,14961,,,
35933,14960,14962,,,
35934,14961,14962,,,
35935,14963,14964,,,
35936,14963,14967,,,
35937,14964,14969,,,
35938,14967,14969,,,
35939,14967,14968,,,
35940,14968,14970,,,
35941,14969,14970,,,
35942,14971,14972,,,
35943,14971,14973,,,
35944,14972,14973,,,
35945,14974,-1,0.966701,-0.00193262,-0.255901
35946,14975,15254,,,
35947,14976,15247,,,
35948,14976,15430,,,
35949,14976,15254,,,
35950,14977,15089,,,
35951,14978,15564,,,
35952,14978,15539,,,
35953,14978,15442,,,
35954,14979,15093,,,
35955,14979,15067,,,
35956,14980,16828,,,
35957,14980,16831,,,
35958,14980,16564,,,
35959,14980,16732,,,
35960,14981,15273,,,
35961,14981,15257,,,
35962,14981,15427,,,
35963,14982,15160,,,
35964,14982,15147,,,
35965,14982,15192,,,
35966,14982,15258,,,
35967,14983,17702,,,
35968,14983,17721,,,
35969,14983,17697,,,
35970,14983,17645,,,
35971,14984,15052,,,
35972,14985,15051,,,
35973,14985,-1,0.775693,0.45489,-0.437465
35974,14987,15280,,,
35975,14987,15081,,,
35976,14988,15273,,,
35977,14989,17132,,,
35978,14989,16147,,,
35979,14989,17320,,,
35980,14989,17247,,,
35981,14990,15185,,,
35982,14990,15084,,,
35983,14991,16099,,,
35984,14991,16076,,,
35985,14991,15819,,,
35986,14992,15081,,,
35987,14993,15147,,,
35988,14993,15192,,,
35989,14993,15474,,,
35990,14994,15272,,,
35991,14994,15160,,,
35992,14994,15261,,,
35993,14994,15219,,,
35994,14995,15193,,,
35995,14995,15371,,,
35996,14996,15259,,,
35997,14996,14999,,,
35998,14997,15334,,,
35999,14997,15327,,,
36000,14997,15166,,,
36001,14998,15955,,,
36002,14998,16244,,,
36003,14998,15909,,,
36004,14999,15259,,,
36005,14999,15048,,,
36006,15000,15573,,,
36007,15000,15477,,,
36008,15001,15044,,,
36009,15001,15034,,,
36010,15001,15280,,,
36011,15002,17269,,,
36012,15002,16777,,,
36013,15003,17313,,,
36014,15003,15742,,,
36015,15004,17326,,,
36016,15004,16990,,,
36017,15004,17311,,,
36018,15005,15910,,,
36019,15005,16063,,,
36020,15006,15884,,,
36021,15006,15314,,,
36022,15007,17488,,,
36023,15008,17459,,,
36024,15008,17474,,,
36025,15008,17445,,,
36026,15008,18700,,,
36027,15009,17768,,,
36028,15009,16156,,,
36029,15009,17720,,,
36030,15009,17463,,,
36031,15010,17729,,,
36032,15010,17656,,,
36033,15010,18010,,,
36034,15011,17387,,,
36035,15011,17091,,,
36036,15012,16015,,,
36037,15012,15038,,,
36038,15014,17161,,,
36039,15014,17174,,,
36040,15014,17173,,,
36041,15015,17481,,,
36042,15016,17849,,,
36043,15016,16053,,,
36044,15016,17836,,,
36045,15017,17755,,,
36046,15017,17381,,,
36047,15017,17752,,,
36048,15017,17249,,,
36049,15018,17683,,,
36050,15018,15023,,,
36051,15018,17663,,,
36052,15019,15128,,,
36053,15019,17076,,,
36054,15020,17435,,,
36055,15020,17620,,,
36056,15020,17765,,,
36057,15020,17675,,,
36058,15021,15070,,,
36059,15021,15178,,,
36060,15021,15089,,,
36061,15021,15173,,,
36062,15022,17021,,,
36063,15022,15037,,,
36064,15023,17692,,,
36065,15023,17641,,,
36066,15024,18718,,,
36067,15024,17734,,,
36068,15024,18715,,,
36069,15024,18555,,,
36070,15025,15096,,,
36071,15025,-1,0.969029,0.175592,-0.173638
36072,15025,-1,0.946911,0.285151,-0.148486
36073,15025,15221,,,
36074,15026,17865,,,
36075,15026,17697,,,
36076,15026,17443,,,
36077,15026,17342,,,
36078,15027,15869,,,
36079,15027,15840,,,
36080,15027,15838,,,
36081,15028,-1,0.973271,0.0584262,-0.222103
36082,15028,-1,0.967622,0.0262285,-0.251036
36083,15029,15129,,,
36084,15029,15744,,,
36085,15029,15766,,,
36086,15029,15667,,,
36087,15030,15301,,,
36088,15030,15938,,,
36089,15030,15438,,,
36090,15031,15102,,,
36091,15031,15104,,,
36092,15031,17059,,,
36093,15032,15194,,,
36094,15032,15947,,,
36095,15032,15690,,,
36096,15033,15328,,,
36097,15034,15123,,,
36098,15034,15282,,,
36099,15035,15085,,,
36100,15035,15151,,,
36101,15036,15086,,,
36102,15036,15072,,,
36103,15037,15094,,,
36104,15038,16263,,,
36105,15038,15883,,,
36106,15039,15958,,,
36107,15039,17047,,,
36108,15039,15659,,,
36109,15040,17044,,,
36110,15040,16967,,,
36111,15040,17084,,,
36112,15040,16090,,,
36113,15041,16055,,,
36114,15041,16025,,,
36115,15042,15083,,,
36116,15042,16114,,,
36117,15042,15356,,,
36118,15043,15739,,,
36119,15043,15487,,,
36120,15044,15235,,,
36121,15045,15167,,,
36122,15045,15375,,,
36123,15046,15967,,,
36124,15046,15962,,,
36125,15046,15779,,,
36126,15046,15941,,,
36127,15047,15331,,,
36128,15047,15053,,,
36129,15047,15049,,,
36130,15048,15282,,,
36131,15048,15049,,,
36132,15048,15059,,,
36133,15049,15058,,,
36134,15049,15354,,,
36135,15050,15275,,,
36136,15050,15290,,,
36137,15050,15077,,,
36138,15050,15202,,,
36139,15051,15273,,,
36140,15051,15349,,,
36141,15053,15054,,,
36142,15053,15057,,,
36143,15054,15056,,,
36144,15054,15888,,,
36145,15055,15056,,,
36146,15055,15123,,,
36147,15055,15059,,,
36148,15056,15057,,,
36149,15056,17730,,,
36150,15057,15058,,,
36151,15058,15059,,,
36152,15060,16632,,,
36153,15060,16969,,,
36154,15060,16785,,,
36155,15060,17007,,,
36156,15061,17049,,,
36157,15061,17368,,,
36158,15061,15083,,,
36159,15062,15183,,,
36160,15062,15179,,,
36161,15063,16154,,,
36162,15063,16452,,,
36163,15064,16172,,,
36164,15064,17631,,,
36165,15065,17632,,,
36166,15065,17880,,,
36167,15065,17629,,,
36168,15065,16706,,,
36169,15066,16230,,,
36170,15066,17807,,,
36171,15066,17850,,,
36172,15067,15139,,,
36173,15069,15347,,,
36174,15069,15588,,,
36175,15069,15585,,,
36176,15070,15089,,,
36177,15070,15124,,,
36178,15071,15261,,,
36179,15072,-1,0.679192,0.690923,-0.247636
36180,15072,15170,,,
36181,15072,-1,0.704599,0.680752,-0.200292
36182,15073,17670,,,
36183,15073,15166,,,
36184,15073,15361,,,
36185,15074,22172,,,
36186,15074,25081,,,
36187,15074,20367,,,
36188,15075,17181,,,
36189,15075,17378,,,
36190,15075,17022,,,
36191,15075,17356,,,
36192,15076,17663,,,
36193,15076,17652,,,
36194,15076,17628,,,
36195,15077,15215,,,
36196,15077,15160,,,
36197,15077,15192,,,
36198,15078,17702,,,
36199,15078,17708,,,
36200,15078,17812,,,
36201,15079,15263,,,
36202,15079,15466,,,
36203,15080,17696,,,
36204,15080,17442,,,
36205,15080,17965,,,
36206,15081,15188,,,
36207,15082,16730,,,
36208,15082,16446,,,
36209,15082,16719,,,
36210,15084,15093,,,
36211,15085,15087,,,
36212,15085,15086,,,
36213,15086,15170,,,
36214,15087,15088,,,
36215,15087,15175,,,
36216,15088,15150,,,
36217,15090,15331,,,
36218,15091,15431,,,
36219,15091,15475,,,
36220,15091,15577,,,
36221,15091,15459,,,
36222,15092,15645,,,
36223,15092,15308,,,
36224,15092,15342,,,
36225,15092,15340,,,
36226,15094,15095,,,
36227,15094,16995,,,
36228,15095,15102,,,
36229,15096,15147,,,
36230,15097,16792,,,
36231,15097,-1,0.62082,0.736137,-0.269603
36232,15097,16900,,,
36233,15097,-1,0.612239,0.743591,-0.268767
36234,15098,17584,,,
36235,15099,15106,,,
36236,15099,15108,,,
36237,15099,15102,,,
36238,15100,15141,,,
36239,15100,15756,,,
36240,15100,16728,,,
36241,15101,16822,,,
36242,15102,15106,,,
36243,15103,15108,,,
36244,15103,16852,,,
36245,15104,17078,,,
36246,15104,15352,,,
36247,15105,16138,,,
36248,15105,16067,,,
36249,15105,16080,,,
36250,15106,16991,,,
36251,15107,16690,,,
36252,15107,16753,,,
36253,15107,16113,,,
36254,15107,15596,,,
36255,15109,15134,,,
36256,15109,15756,,,
36257,15109,15130,,,
36258,15110,15126,,,
36259,15111,16785,,,
36260,15111,16862,,,
36261,15111,16632,,,
36262,15111,16952,,,
36263,15112,16768,,,
36264,15112,16775,,,
36265,15112,15658,,,
36266,15113,16804,,,
36267,15113,16805,,,
36268,15113,16731,,,
36269,15114,17110,,,
36270,15114,16975,,,
36271,15114,17403,,,
36272,15114,17398,,,
36273,15115,17142,,,
36274,15115,16689,,,
36275,15115,17587,,,
36276,15115,17143,,,
36277,15116,16754,,,
36278,15116,16774,,,
36279,15117,16972,,,
36280,15117,17108,,,
36281,15117,17016,,,
36282,15118,17377,,,
36283,15118,17352,,,
36284,15118,16928,,,
36285,15118,17109,,,
36286,15119,17213,,,
36287,15119,17292,,,
36288,15119,17163,,,
36289,15119,17180,,,
36290,15120,16937,,,
36291,15120,16133,,,
36292,15120,16968,,,
36293,15121,16755,,,
36294,15122,16818,,,
36295,15122,16764,,,
36296,15122,16782,,,
36297,15123,-1,0.715973,0.274237,-0.64201
36298,15125,15126,,,
36299,15125,15158,,,
36300,15126,15142,,,
36301,15127,15384,,,
36302,15127,15427,,,
36303,15128,16715,,,
36304,15128,15348,,,
36305,15129,15264,,,
36306,15129,15754,,,
36307,15129,15666,,,
36308,15130,15131,,,
36309,15130,15135,,,
36310,15131,16735,,,
36311,15131,15137,,,
36312,15132,15134,,,
36313,15132,15133,,,
36314,15132,16748,,,
36315,15133,15134,,,
36316,15135,15137,,,
36317,15135,15136,,,
36318,15136,15484,,,
36319,15137,15222,,,
36320,15138,15689,,,
36321,15138,15664,,,
36322,15140,15241,,,
36323,15141,16743,,,
36324,15142,15158,,,
36325,15142,15177,,,
36326,15144,15224,,,
36327,15145,15242,,,
36328,15146,15172,,,
36329,15146,15575,,,
36330,15146,15336,,,
36331,15147,15246,,,
36332,15148,15349,,,
36333,15148,15647,,,
36334,15148,15646,,,
36335,15148,15236,,,
36336,15149,15151,,,
36337,15149,15150,,,
36338,15150,15151,,,
36339,15152,15576,,,
36340,15153,15524,,,
36341,15153,16083,,,
36342,15153,16115,,,
36343,15154,15651,,,
36344,15154,15653,,,
36345,15154,15182,,,
36346,15154,15180,,,
36347,15155,19994,,,
36348,15156,15157,,,
36349,15159,15364,,,
36350,15159,15284,,,
36351,15160,15290,,,
36352,15161,15179,,,
36353,15161,15162,,,
36354,15161,15625,,,
36355,15161,15184,,,
36356,15162,15179,,,
36357,15162,15203,,,
36358,15162,15258,,,
36359,15163,15179,,,
36360,15163,15190,,,
36361,15163,15185,,,
36362,15164,15637,,,
36363,15164,15190,,,
36364,15165,15386,,,
36365,15165,15392,,,
36366,15165,15978,,,
36367,15166,15361,,,
36368,15166,15334,,,
36369,15167,17681,,,
36370,15167,15328,,,
36371,15168,15236,,,
36372,15168,15169,,,
36373,15169,15174,,,
36374,15169,15175,,,
36375,15170,15175,,,
36376,15170,15176,,,
36377,15171,15609,,,
36378,15171,15388,,,
36379,15171,15475,,,
36380,15172,15212,,,
36381,15172,15353,,,
36382,15172,15750,,,
36383,15173,15178,,,
36384,15173,15174,,,
36385,15173,15646,,,
36386,15174,15175,,,
36387,15176,15178,,,
36388,15176,15177,,,
36389,15177,-1,0.76245,0.63497,-0.124434
36390,15180,15377,,,
36391,15180,15339,,,
36392,15181,15794,,,
36393,15181,15811,,,
36394,15181,15816,,,
36395,15181,15801,,,
36396,15182,15630,,,
36397,15182,15199,,,
36398,15183,15184,,,
36399,15184,15478,,,
36400,15185,15204,,,
36401,15186,15256,,,
36402,15187,15859,,,
36403,15187,15378,,,
36404,15187,15532,,,
36405,15188,15280,,,
36406,15191,15444,,,
36407,15192,15202,,,
36408,15194,15325,,,
36409,15194,15686,,,
36410,15195,15229,,,
36411,15195,15242,,,
36412,15195,15226,,,
36413,15196,15533,,,
36414,15196,15531,,,
36415,15197,15843,,,
36416,15197,15603,,,
36417,15197,15842,,,
36418,15197,15498,,,
36419,15198,15645,,,
36420,15198,15308,,,
36421,15199,15471,,,
36422,15199,15577,,,
36423,15200,15487,,,
36424,15200,17609,,,
36425,15200,15884,,,
36426,15200,15314,,,
36427,15201,15249,,,
36428,15201,15335,,,
36429,15201,15481,,,
36430,15202,15203,,,
36431,15202,15581,,,
36432,15203,15612,,,
36433,15203,15204,,,
36434,15204,15217,,,
36435,15205,15555,,,
36436,15205,15557,,,
36437,15205,15539,,,
36438,15206,15294,,,
36439,15206,15207,,,
36440,15206,15217,,,
36441,15208,15568,,,
36442,15208,15593,,,
36443,15209,15608,,,
36444,15209,16095,,,
36445,15209,16098,,,
36446,15210,15804,,,
36447,15210,15575,,,
36448,15210,15594,,,
36449,15211,15594,,,
36450,15211,15567,,,
36451,15212,15752,,,
36452,15212,15618,,,
36453,15213,16244,,,
36454,15213,16162,,,
36455,15213,15743,,,
36456,15214,15229,,,
36457,15214,15240,,,
36458,15215,15250,,,
36459,15215,15275,,,
36460,15216,19774,,,
36461,15216,19023,,,
36462,15216,29756,,,
36463,15217,15289,,,
36464,15219,15291,,,
36465,15219,15256,,,
36466,15220,15292,,,
36467,15220,15277,,,
36468,15221,15246,,,
36469,15221,15277,,,
36470,15222,15484,,,
36471,15222,16733,,,
36472,15222,15605,,,
36473,15223,15224,,,
36474,15223,15225,,,
36475,15223,15234,,,
36476,15224,15225,,,
36477,15227,15553,,,
36478,15227,15239,,,
36479,15227,15281,,,
36480,15228,15237,,,
36481,15228,15435,,,
36482,15231,15233,,,
36483,15232,15963,,,
36484,15232,15371,,,
36485,15235,15260,,,
36486,15235,15287,,,
36487,15236,15351,,,
36488,15237,15507,,,
36489,15237,15473,,,
36490,15238,15497,,,
36491,15238,15557,,,
36492,15239,15548,,,
36493,15239,15270,,,
36494,15240,15241,,,
36495,15243,15269,,,
36496,15243,15248,,,
36497,15244,15355,,,
36498,15244,15326,,,
36499,15244,15340,,,
36500,15245,15542,,,
36501,15245,15248,,,
36502,15245,15268,,,
36503,15246,15258,,,
36504,15247,15287,,,
36505,15248,15395,,,
36506,15249,15483,,,
36507,15249,15390,,,
36508,15250,15416,,,
36509,15250,15261,,,
36510,15250,15445,,,
36511,15251,15398,,,
36512,15252,15253,,,
36513,15253,15267,,,
36514,15254,15278,,,
36515,15255,15322,,,
36516,15255,15378,,,
36517,15256,15293,,,
36518,15259,15330,,,
36519,15260,15272,,,
36520,15262,15305,,,
36521,15263,15944,,,
36522,15263,15328,,,
36523,15264,15763,,,
36524,15264,15753,,,
36525,15264,15662,,,
36526,15265,15440,,,
36527,15265,15279,,,
36528,15266,15267,,,
36529,15266,15269,,,
36530,15267,15268,,,
36531,15268,15269,,,
36532,15270,15540,,,
36533,15271,16747,,,
36534,15271,17085,,,
36535,15271,15678,,,
36536,15271,15830,,,
36537,15274,15342,,,
36538,15274,15464,,,
36539,15275,15506,,,
36540,15276,17944,,,
36541,15276,17231,,,
36542,15276,18584,,,
36543,15276,20001,,,
36544,15278,15280,,,
36545,15278,15287,,,
36546,15279,15493,,,
36547,15279,15518,,,
36548,15279,15449,,,
36549,15283,15615,,,
36550,15283,15304,,,
36551,15284,15362,,,
36552,15284,15331,,,
36553,15285,17784,,,
36554,15285,16005,,,
36555,15286,15360,,,
36556,15286,15362,,,
36557,15286,15308,,,
36558,15288,15454,,,
36559,15288,15305,,,
36560,15288,15458,,,
36561,15289,15290,,,
36562,15289,15294,,,
36563,15290,15295,,,
36564,15291,15295,,,
36565,15291,15293,,,
36566,15292,15293,,,
36567,15292,15294,,,
36568,15294,15295,,,
36569,15296,16042,,,
36570,15296,15898,,,
36571,15297,15312,,,
36572,15297,15338,,,
36573,15298,16059,,,
36574,15298,15468,,,
36575,15298,16015,,,
36576,15299,15543,,,
36577,15299,15441,,,
36578,15300,18756,,,
36579,15300,18305,,,
36580,15300,17500,,,
36581,15301,15488,,,
36582,15302,15644,,,
